effect,dataset,model,seed,estimate,n_subjects_total,n_subjects_available
selective80_iso,uci_har,random_forest,20260912,-0.05669092174180569,30,30
selective80_iso,uci_har,random_forest,20260913,-0.056699211761669435,30,30
selective80_iso,uci_har,random_forest,20260914,-0.05770742508979202,30,30
selective80_iso,uci_har,random_forest,20260915,-0.05819574631539394,30,30
selective80_iso,uci_har,random_forest,20260916,-0.05633523169934909,30,30
selective80_iso,uci_har,random_forest,20260917,-0.0558322757087866,30,30
selective80_iso,uci_har,random_forest,20260918,-0.0560320298568366,30,30
selective80_iso,uci_har,random_forest,20260919,-0.049466548407491207,30,30
selective80_iso,uci_har,random_forest,20260920,-0.05749170758374734,30,30
selective80_iso,wisdm_watch_accel,cnn1d,20260911,-0.05571419212105097,50,50
selective80_iso,wisdm_watch_accel,cnn1d,20260912,-0.0540859437678512,50,50
selective80_iso,wisdm_watch_accel,cnn1d,20260913,-0.05098926085136872,50,50
selective80_iso,wisdm_watch_accel,cnn1d,20260914,-0.04030377189226361,50,50
selective80_iso,wisdm_watch_accel,cnn1d,20260915,-0.048558749711013253,50,50
selective80_iso,wisdm_watch_accel,cnn1d,20260916,-0.05236910260471194,50,50
selective80_iso,wisdm_watch_accel,cnn1d,20260917,-0.048904891974090495,50,50
selective80_iso,wisdm_watch_accel,cnn1d,20260918,-0.04647482730939585,50,50
selective80_iso,wisdm_watch_accel,cnn1d,20260919,-0.052358494879173205,50,50
selective80_iso,wisdm_watch_accel,cnn1d,20260920,-0.060520618195880796,50,50
selective80_iso,wisdm_watch_accel,extra_trees,20260911,-0.07131724956428073,50,50
selective80_iso,wisdm_watch_accel,extra_trees,20260912,-0.06801161389609742,50,50
selective80_iso,wisdm_watch_accel,extra_trees,20260913,-0.06702239062948917,50,50
selective80_iso,wisdm_watch_accel,extra_trees,20260914,-0.061171686603419755,50,50
selective80_iso,wisdm_watch_accel,extra_trees,20260915,-0.07056295071721559,50,50
selective80_iso,wisdm_watch_accel,extra_trees,20260916,-0.07209949544110217,50,50
selective80_iso,wisdm_watch_accel,extra_trees,20260917,-0.06286836171135043,50,50
selective80_iso,wisdm_watch_accel,extra_trees,20260918,-0.0656727892691906,50,50
selective80_iso,wisdm_watch_accel,extra_trees,20260919,-0.0670071717564567,50,50
selective80_iso,wisdm_watch_accel,extra_trees,20260920,-0.06208622770190793,50,50
selective80_iso,wisdm_watch_accel,hist_gradient_boosting,20260911,-0.06825477424139917,50,50
selective80_iso,wisdm_watch_accel,hist_gradient_boosting,20260912,-0.06691615616658306,50,50
selective80_iso,wisdm_watch_accel,hist_gradient_boosting,20260913,-0.06177201082001362,50,50
selective80_iso,wisdm_watch_accel,hist_gradient_boosting,20260914,-0.05901642241019148,50,50
selective80_iso,wisdm_watch_accel,hist_gradient_boosting,20260915,-0.0607045317123519,50,50
selective80_iso,wisdm_watch_accel,hist_gradient_boosting,20260916,-0.05918153590898173,50,50
selective80_iso,wisdm_watch_accel,hist_gradient_boosting,20260917,-0.06373800593479823,50,50
selective80_iso,wisdm_watch_accel,hist_gradient_boosting,20260918,-0.059177360861652616,50,50
selective80_iso,wisdm_watch_accel,hist_gradient_boosting,20260919,-0.06329796772126711,50,50
selective80_iso,wisdm_watch_accel,hist_gradient_boosting,20260920,-0.06149054860602936,50,50
selective80_iso,wisdm_watch_accel,logistic,20260911,-0.06394968233970486,50,50
selective80_iso,wisdm_watch_accel,logistic,20260912,-0.068945482177388,50,50
selective80_iso,wisdm_watch_accel,logistic,20260913,-0.06840854951176371,50,50
selective80_iso,wisdm_watch_accel,logistic,20260914,-0.06963516621798765,50,50
selective80_iso,wisdm_watch_accel,logistic,20260915,-0.07597935282876779,50,50
selective80_iso,wisdm_watch_accel,logistic,20260916,-0.07453172563165832,50,50
selective80_iso,wisdm_watch_accel,logistic,20260917,-0.06320845807535085,50,50
selective80_iso,wisdm_watch_accel,logistic,20260918,-0.059782386640690036,50,50
selective80_iso,wisdm_watch_accel,logistic,20260919,-0.06385803290740678,50,50
selective80_iso,wisdm_watch_accel,logistic,20260920,-0.06532694008949756,50,50
selective80_iso,wisdm_watch_accel,random_forest,20260911,-0.07155023187116924,50,50
selective80_iso,wisdm_watch_accel,random_forest,20260912,-0.06926826502962903,50,50
selective80_iso,wisdm_watch_accel,random_forest,20260913,-0.06766255185983118,50,50
selective80_iso,wisdm_watch_accel,random_forest,20260914,-0.05861807655439578,50,50
selective80_iso,wisdm_watch_accel,random_forest,20260915,-0.06592874298859712,50,50
selective80_iso,wisdm_watch_accel,random_forest,20260916,-0.07050255632221442,50,50
selective80_iso,wisdm_watch_accel,random_forest,20260917,-0.06963193440331138,50,50
selective80_iso,wisdm_watch_accel,random_forest,20260918,-0.06509893657250497,50,50
selective80_iso,wisdm_watch_accel,random_forest,20260919,-0.07117727471462555,50,50
selective80_iso,wisdm_watch_accel,random_forest,20260920,-0.06711445489245867,50,50
selective80_raw,uci_har,cnn1d,20260911,-0.044055567625425666,30,30
selective80_raw,uci_har,cnn1d,20260912,-0.05745868906818532,30,30
selective80_raw,uci_har,cnn1d,20260913,-0.05133543995663466,30,30
selective80_raw,uci_har,cnn1d,20260914,-0.042349337342526834,30,30
selective80_raw,uci_har,cnn1d,20260915,-0.049897029776656894,30,30
selective80_raw,uci_har,cnn1d,20260916,-0.05279244435189592,30,30
selective80_raw,uci_har,cnn1d,20260917,-0.041379629004719594,30,30
selective80_raw,uci_har,cnn1d,20260918,-0.054196298034841786,30,30
selective80_raw,uci_har,cnn1d,20260919,-0.037481842539449924,30,30
selective80_raw,uci_har,cnn1d,20260920,-0.057832905802049035,30,30
selective80_raw,uci_har,extra_trees,20260911,-0.044460666897352084,30,30
selective80_raw,uci_har,extra_trees,20260912,-0.04539865006098386,30,30
selective80_raw,uci_har,extra_trees,20260913,-0.0451669603656046,30,30
selective80_raw,uci_har,extra_trees,20260914,-0.04307260140626785,30,30
selective80_raw,uci_har,extra_trees,20260915,-0.04524063147238511,30,30
selective80_raw,uci_har,extra_trees,20260916,-0.04536235831874262,30,30
selective80_raw,uci_har,extra_trees,20260917,-0.0443991086721999,30,30
selective80_raw,uci_har,extra_trees,20260918,-0.045729297141697156,30,30
selective80_raw,uci_har,extra_trees,20260919,-0.04250268364005499,30,30
selective80_raw,uci_har,extra_trees,20260920,-0.04637994623834259,30,30
selective80_raw,uci_har,hist_gradient_boosting,20260911,-0.03895791971307164,30,30
selective80_raw,uci_har,hist_gradient_boosting,20260912,-0.04523092063565273,30,30
selective80_raw,uci_har,hist_gradient_boosting,20260913,-0.04523092063565273,30,30
selective80_raw,uci_har,hist_gradient_boosting,20260914,-0.04523092063565273,30,30
selective80_raw,uci_har,hist_gradient_boosting,20260915,-0.04523092063565273,30,30
selective80_raw,uci_har,hist_gradient_boosting,20260916,-0.04523092063565273,30,30
selective80_raw,uci_har,hist_gradient_boosting,20260917,-0.04523092063565273,30,30
selective80_raw,uci_har,hist_gradient_boosting,20260918,-0.04523092063565273,30,30
selective80_raw,uci_har,hist_gradient_boosting,20260919,-0.03895791971307164,30,30
selective80_raw,uci_har,hist_gradient_boosting,20260920,-0.04523092063565273,30,30
selective80_raw,uci_har,logistic,20260911,-0.03553094119007407,30,30
selective80_raw,uci_har,logistic,20260912,-0.03471174272839107,30,30
selective80_raw,uci_har,logistic,20260913,-0.03471174272839107,30,30
selective80_raw,uci_har,logistic,20260914,-0.03471174272839107,30,30
selective80_raw,uci_har,logistic,20260915,-0.03471174272839107,30,30
selective80_raw,uci_har,logistic,20260916,-0.03471174272839107,30,30
selective80_raw,uci_har,logistic,20260917,-0.03471174272839107,30,30
selective80_raw,uci_har,logistic,20260918,-0.03471174272839107,30,30
selective80_raw,uci_har,logistic,20260919,-0.03553094119007407,30,30
selective80_raw,uci_har,logistic,20260920,-0.03471174272839107,30,30
selective80_raw,uci_har,random_forest,20260911,-0.047192178363711784,30,30
selective80_raw,uci_har,random_forest,20260912,-0.050167111891659705,30,30
selective80_raw,uci_har,random_forest,20260913,-0.0493632049339706,30,30
selective80_raw,uci_har,random_forest,20260914,-0.048309561802633814,30,30
selective80_raw,uci_har,random_forest,20260915,-0.0495560586155228,30,30
selective80_raw,uci_har,random_forest,20260916,-0.04996815121289328,30,30
selective80_raw,uci_har,random_forest,20260917,-0.047019663918492646,30,30
selective80_raw,uci_har,random_forest,20260918,-0.0482089406207283,30,30
selective80_raw,uci_har,random_forest,20260919,-0.04605875954175734,30,30
selective80_raw,uci_har,random_forest,20260920,-0.046135945420740336,30,30
selective80_raw,wisdm_watch_accel,cnn1d,20260911,-0.04710645855439676,50,50
selective80_raw,wisdm_watch_accel,cnn1d,20260912,-0.058994316075497356,50,50
selective80_raw,wisdm_watch_accel,cnn1d,20260913,-0.06337739025400778,50,50
selective80_raw,wisdm_watch_accel,cnn1d,20260914,-0.05061126508836995,50,50
selective80_raw,wisdm_watch_accel,cnn1d,20260915,-0.0609777763581591,50,50
selective80_raw,wisdm_watch_accel,cnn1d,20260916,-0.05748336491481032,50,50
selective80_raw,wisdm_watch_accel,cnn1d,20260917,-0.05569217982220627,50,50
selective80_raw,wisdm_watch_accel,cnn1d,20260918,-0.049913381864883914,50,50
selective80_raw,wisdm_watch_accel,cnn1d,20260919,-0.0609343820767868,50,50
selective80_raw,wisdm_watch_accel,cnn1d,20260920,-0.06604525235665216,50,50
selective80_raw,wisdm_watch_accel,extra_trees,20260911,-0.06939032700449582,50,50
selective80_raw,wisdm_watch_accel,extra_trees,20260912,-0.0743835601586361,50,50
selective80_raw,wisdm_watch_accel,extra_trees,20260913,-0.07387610171620042,50,50
selective80_raw,wisdm_watch_accel,extra_trees,20260914,-0.06831414383776827,50,50
selective80_raw,wisdm_watch_accel,extra_trees,20260915,-0.07114233697090179,50,50
selective80_raw,wisdm_watch_accel,extra_trees,20260916,-0.07477358947913705,50,50
selective80_raw,wisdm_watch_accel,extra_trees,20260917,-0.07112132933628706,50,50
selective80_raw,wisdm_watch_accel,extra_trees,20260918,-0.06874917936067944,50,50
selective80_raw,wisdm_watch_accel,extra_trees,20260919,-0.07526756949410908,50,50
selective80_raw,wisdm_watch_accel,extra_trees,20260920,-0.06663718327428952,50,50
selective80_raw,wisdm_watch_accel,hist_gradient_boosting,20260911,-0.07134018826318757,50,50
selective80_raw,wisdm_watch_accel,hist_gradient_boosting,20260912,-0.07252557929142045,50,50
selective80_raw,wisdm_watch_accel,hist_gradient_boosting,20260913,-0.07243893174206746,50,50
selective80_raw,wisdm_watch_accel,hist_gradient_boosting,20260914,-0.06751257497584202,50,50
selective80_raw,wisdm_watch_accel,hist_gradient_boosting,20260915,-0.06945039479239801,50,50
selective80_raw,wisdm_watch_accel,hist_gradient_boosting,20260916,-0.06808458618243358,50,50
selective80_raw,wisdm_watch_accel,hist_gradient_boosting,20260917,-0.07058430182450755,50,50
selective80_raw,wisdm_watch_accel,hist_gradient_boosting,20260918,-0.06867882050484275,50,50
selective80_raw,wisdm_watch_accel,hist_gradient_boosting,20260919,-0.07161167782873873,50,50
selective80_raw,wisdm_watch_accel,hist_gradient_boosting,20260920,-0.06717526648189359,50,50
selective80_raw,wisdm_watch_accel,logistic,20260911,-0.07111447837009836,50,50
selective80_raw,wisdm_watch_accel,logistic,20260912,-0.06775223422714582,50,50
selective80_raw,wisdm_watch_accel,logistic,20260913,-0.07674636547986735,50,50
selective80_raw,wisdm_watch_accel,logistic,20260914,-0.0773240302809467,50,50
selective80_raw,wisdm_watch_accel,logistic,20260915,-0.0752165541482721,50,50
selective80_raw,wisdm_watch_accel,logistic,20260916,-0.0821460235252561,50,50
selective80_raw,wisdm_watch_accel,logistic,20260917,-0.07471377497269904,50,50
selective80_raw,wisdm_watch_accel,logistic,20260918,-0.07101691892597932,50,50
selective80_raw,wisdm_watch_accel,logistic,20260919,-0.07591747728536312,50,50
selective80_raw,wisdm_watch_accel,logistic,20260920,-0.06570144370182353,50,50
selective80_raw,wisdm_watch_accel,random_forest,20260911,-0.06820492713055804,50,50
selective80_raw,wisdm_watch_accel,random_forest,20260912,-0.07335269183662767,50,50
selective80_raw,wisdm_watch_accel,random_forest,20260913,-0.07262473299297519,50,50
selective80_raw,wisdm_watch_accel,random_forest,20260914,-0.07193720268898206,50,50
selective80_raw,wisdm_watch_accel,random_forest,20260915,-0.07502293714243274,50,50
selective80_raw,wisdm_watch_accel,random_forest,20260916,-0.07348145988061622,50,50
selective80_raw,wisdm_watch_accel,random_forest,20260917,-0.06990572149911657,50,50
selective80_raw,wisdm_watch_accel,random_forest,20260918,-0.07076170755544321,50,50
selective80_raw,wisdm_watch_accel,random_forest,20260919,-0.0709196566037673,50,50
selective80_raw,wisdm_watch_accel,random_forest,20260920,-0.0702062254744658,50,50
selective80_temp,uci_har,cnn1d,20260911,-0.0446012436753902,30,30
selective80_temp,uci_har,cnn1d,20260912,-0.05768323431868351,30,30
selective80_temp,uci_har,cnn1d,20260913,-0.05173837700024429,30,30
selective80_temp,uci_har,cnn1d,20260914,-0.04241488018309458,30,30
selective80_temp,uci_har,cnn1d,20260915,-0.05067895475428203,30,30
selective80_temp,uci_har,cnn1d,20260916,-0.05343343574599192,30,30
selective80_temp,uci_har,cnn1d,20260917,-0.041310465148643956,30,30
selective80_temp,uci_har,cnn1d,20260918,-0.05330502874402483,30,30
selective80_temp,uci_har,cnn1d,20260919,-0.03737518701537455,30,30
selective80_temp,uci_har,cnn1d,20260920,-0.05863732164396786,30,30
selective80_temp,uci_har,extra_trees,20260911,-0.04463716772587216,30,30
selective80_temp,uci_har,extra_trees,20260912,-0.046705039361550765,30,30
selective80_temp,uci_har,extra_trees,20260913,-0.04757782077770465,30,30
selective80_temp,uci_har,extra_trees,20260914,-0.0454987643352477,30,30
selective80_temp,uci_har,extra_trees,20260915,-0.047789495177542156,30,30
selective80_temp,uci_har,extra_trees,20260916,-0.04760217544398067,30,30
selective80_temp,uci_har,extra_trees,20260917,-0.047215229186845974,30,30
selective80_temp,uci_har,extra_trees,20260918,-0.046754093662306866,30,30
selective80_temp,uci_har,extra_trees,20260919,-0.044063715854496345,30,30
selective80_temp,uci_har,extra_trees,20260920,-0.04746247182960204,30,30
selective80_temp,uci_har,hist_gradient_boosting,20260911,-0.03830076266466522,30,30
selective80_temp,uci_har,hist_gradient_boosting,20260912,-0.04332299067318165,30,30
selective80_temp,uci_har,hist_gradient_boosting,20260913,-0.04332299067318165,30,30
selective80_temp,uci_har,hist_gradient_boosting,20260914,-0.04332299067318165,30,30
selective80_temp,uci_har,hist_gradient_boosting,20260915,-0.04332299067318165,30,30
selective80_temp,uci_har,hist_gradient_boosting,20260916,-0.04332299067318165,30,30
selective80_temp,uci_har,hist_gradient_boosting,20260917,-0.04332299067318165,30,30
selective80_temp,uci_har,hist_gradient_boosting,20260918,-0.04332299067318165,30,30
selective80_temp,uci_har,hist_gradient_boosting,20260919,-0.03830076266466522,30,30
selective80_temp,uci_har,hist_gradient_boosting,20260920,-0.04332299067318165,30,30
selective80_temp,uci_har,logistic,20260911,-0.03562653430755051,30,30
selective80_temp,uci_har,logistic,20260912,-0.03506980885743673,30,30
selective80_temp,uci_har,logistic,20260913,-0.03506980885743673,30,30
selective80_temp,uci_har,logistic,20260914,-0.03506980885743673,30,30
selective80_temp,uci_har,logistic,20260915,-0.03506980885743673,30,30
selective80_temp,uci_har,logistic,20260916,-0.03506980885743673,30,30
selective80_temp,uci_har,logistic,20260917,-0.03506980885743673,30,30
selective80_temp,uci_har,logistic,20260918,-0.03506980885743673,30,30
selective80_temp,uci_har,logistic,20260919,-0.03562653430755051,30,30
selective80_temp,uci_har,logistic,20260920,-0.03506980885743673,30,30
selective80_temp,uci_har,random_forest,20260911,-0.048827810797105645,30,30
selective80_temp,uci_har,random_forest,20260912,-0.05230576571274899,30,30
selective80_temp,uci_har,random_forest,20260913,-0.05157326124586112,30,30
selective80_temp,uci_har,random_forest,20260914,-0.05153339624172417,30,30
selective80_temp,uci_har,random_forest,20260915,-0.05156752048615333,30,30
selective80_temp,uci_har,random_forest,20260916,-0.05245958238181439,30,30
selective80_temp,uci_har,random_forest,20260917,-0.050477448373196294,30,30
selective80_temp,uci_har,random_forest,20260918,-0.0509815207026333,30,30
selective80_temp,uci_har,random_forest,20260919,-0.047291330991666373,30,30
selective80_temp,uci_har,random_forest,20260920,-0.048691784888969414,30,30
selective80_temp,wisdm_watch_accel,cnn1d,20260911,-0.04717098154723656,50,50
selective80_temp,wisdm_watch_accel,cnn1d,20260912,-0.0570391820115171,50,50
selective80_temp,wisdm_watch_accel,cnn1d,20260913,-0.059195806671382044,50,50
selective80_temp,wisdm_watch_accel,cnn1d,20260914,-0.048423717926310825,50,50
selective80_temp,wisdm_watch_accel,cnn1d,20260915,-0.05738033238233657,50,50
selective80_temp,wisdm_watch_accel,cnn1d,20260916,-0.05486376349873226,50,50
selective80_temp,wisdm_watch_accel,cnn1d,20260917,-0.051811661196586735,50,50
selective80_temp,wisdm_watch_accel,cnn1d,20260918,-0.04965109815271886,50,50
selective80_temp,wisdm_watch_accel,cnn1d,20260919,-0.05976503999215528,50,50
selective80_temp,wisdm_watch_accel,cnn1d,20260920,-0.061750803379990414,50,50
selective80_temp,wisdm_watch_accel,extra_trees,20260911,-0.06796356244546638,50,50
selective80_temp,wisdm_watch_accel,extra_trees,20260912,-0.07419724667108027,50,50
selective80_temp,wisdm_watch_accel,extra_trees,20260913,-0.0706367201235789,50,50
selective80_temp,wisdm_watch_accel,extra_trees,20260914,-0.06771537450530764,50,50
selective80_temp,wisdm_watch_accel,extra_trees,20260915,-0.07200219330417562,50,50
selective80_temp,wisdm_watch_accel,extra_trees,20260916,-0.07090478257453531,50,50
selective80_temp,wisdm_watch_accel,extra_trees,20260917,-0.06686222651687665,50,50
selective80_temp,wisdm_watch_accel,extra_trees,20260918,-0.06456425347837405,50,50
selective80_temp,wisdm_watch_accel,extra_trees,20260919,-0.07267397182766956,50,50
selective80_temp,wisdm_watch_accel,extra_trees,20260920,-0.06915675451888538,50,50
selective80_temp,wisdm_watch_accel,hist_gradient_boosting,20260911,-0.07082036358973498,50,50
selective80_temp,wisdm_watch_accel,hist_gradient_boosting,20260912,-0.06708421309292145,50,50
selective80_temp,wisdm_watch_accel,hist_gradient_boosting,20260913,-0.06920976411966744,50,50
selective80_temp,wisdm_watch_accel,hist_gradient_boosting,20260914,-0.062955119205551,50,50
selective80_temp,wisdm_watch_accel,hist_gradient_boosting,20260915,-0.06824322173678929,50,50
selective80_temp,wisdm_watch_accel,hist_gradient_boosting,20260916,-0.06661364221431164,50,50
selective80_temp,wisdm_watch_accel,hist_gradient_boosting,20260917,-0.06932809616451559,50,50
selective80_temp,wisdm_watch_accel,hist_gradient_boosting,20260918,-0.06892181642022956,50,50
selective80_temp,wisdm_watch_accel,hist_gradient_boosting,20260919,-0.07205237853485001,50,50
selective80_temp,wisdm_watch_accel,hist_gradient_boosting,20260920,-0.06343912471658586,50,50
selective80_temp,wisdm_watch_accel,logistic,20260911,-0.07115405703533927,50,50
selective80_temp,wisdm_watch_accel,logistic,20260912,-0.06953621646002105,50,50
selective80_temp,wisdm_watch_accel,logistic,20260913,-0.07568281013448032,50,50
selective80_temp,wisdm_watch_accel,logistic,20260914,-0.07371471631303715,50,50
selective80_temp,wisdm_watch_accel,logistic,20260915,-0.07251952619112928,50,50
selective80_temp,wisdm_watch_accel,logistic,20260916,-0.07764190700317394,50,50
selective80_temp,wisdm_watch_accel,logistic,20260917,-0.07015094039943873,50,50
selective80_temp,wisdm_watch_accel,logistic,20260918,-0.06977491306794707,50,50
selective80_temp,wisdm_watch_accel,logistic,20260919,-0.07605033952585682,50,50
selective80_temp,wisdm_watch_accel,logistic,20260920,-0.06579115021393608,50,50
selective80_temp,wisdm_watch_accel,random_forest,20260911,-0.07361409565104055,50,50
selective80_temp,wisdm_watch_accel,random_forest,20260912,-0.07335218739877432,50,50
selective80_temp,wisdm_watch_accel,random_forest,20260913,-0.07166319255416267,50,50
selective80_temp,wisdm_watch_accel,random_forest,20260914,-0.07390195981588045,50,50
selective80_temp,wisdm_watch_accel,random_forest,20260915,-0.07758624429745369,50,50
selective80_temp,wisdm_watch_accel,random_forest,20260916,-0.07398446720907148,50,50
selective80_temp,wisdm_watch_accel,random_forest,20260917,-0.06874211267587668,50,50
selective80_temp,wisdm_watch_accel,random_forest,20260918,-0.07024608787580618,50,50
selective80_temp,wisdm_watch_accel,random_forest,20260919,-0.06894530035583517,50,50
selective80_temp,wisdm_watch_accel,random_forest,20260920,-0.07264331619938803,50,50
